fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.548676209927651,0.5612583029540053,0.08344372721550393,2.2453643934625327,0.06270530452542637,33.34437272155039,49.58939094914725,0.9938017560119374,3.4643708485229974,0.7487416970459948,12.842052576997414,8
9.884043668562052,0.3107565259680456,0.5008391071757492,4.736174674248208,0.07623521591118404,5.46217370159772,14.848694806390881,0.9970453915580827,3.1930261038721826,0.866217370159772,12.184043668562051,8
11.219516455789027,0.33906281145707307,0.5819516455789028,2.490628114570731,0.07054685942714635,5.273429713573172,19.55458627645124,0.9976101445703598,3.0761739773352432,0.6964830513074393,10.671884343712193,8
7.429112167397688,0.5501310089677333,0.10986899103226672,2.2602620179354664,0.06433770029892444,32.01310089677333,45.662299701075554,0.9938428239476687,3.494439584455929,0.74,12.872197922279645,8
6.448870854043825,0.3990295007967341,0.33150763288697843,2.0381281803695743,0.06228769082217446,16.521668275977667,45.99654106119469,0.9930344863129351,3.559861642447788,0.7552512721478297,13.19930821223894,8
10.043895244309624,0.3345779303431767,0.5135453851173158,2.0033765572545867,0.07298311721372706,11.40714467549887,26.542206965682333,0.9964830706830455,3.056961098470872,0.7610129671763759,10.586493770981654,8
7.65888289110562,0.5624401548806581,0.09755984511934179,2.2848803097613164,0.06474800516268861,33.24401548806582,45.25199483731139,0.9940455145503682,3.4731037315401925,0.74,12.765518657700962,8
10.08985093578605,0.33400993761426345,0.45875621100891467,5.594428587179853,0.07264975155964341,5.3502484403565855,13.52537266053488,0.9970781298238687,3.226497515596434,0.7972338513768219,12.582487577982171,8
7.821447642600249,0.35157104714799503,0.43486324563207956,3.317211513360895,0.07737158114080199,15.314209429599005,34.95763870760646,0.9968114043369736,3.332718481372055,0.8348632456320795,12.580053399280697,8
8.761046640572063,0.4395445585999259,0.45480621874294186,1.9977227929996295,0.07241230566428306,7.282461132856613,16.282461132856614,0.9939788132284154,3.207175388671434,0.6984738339856984,12.669476679713968,8
8.438744322275877,0.45380090843585963,0.4190158339337954,2.6077488644551754,0.077436651526069,7.281674236965497,17.0,0.9938046096701448,3.1820418559241377,0.7918325763034503,12.597171965875848,8
8.96677966050677,0.304280871692567,0.5006392251621626,2.7364164653040444,0.08053995157263516,28.715738492229885,55.79564163750021,0.9958827070224696,3.162043583624998,0.7431622276587825,12.292009685472967,8
7.89009403162334,0.5364338513844021,0.33920752252986713,2.4861316442726746,0.07596037612649335,8.178307430779896,17.138683557273254,0.992386453963626,3.200792477470133,0.7196037612649335,13.066319707519353,8
7.370888380456443,0.3309765050311797,0.33976505031179677,1.7439427264030853,0.06143942726403085,3.0976505031179675,13.14647575467695,0.9960585903018708,3.2260939798752815,1.0780286367984575,10.048825251558984,8
8.707995290822842,0.4156801883670863,0.41375896398102513,1.8,0.06864797174493706,6.215990581645683,12.863962326582733,0.9950433650859114,3.319761318569604,0.69,11.872792465316547,8
10.973659998919564,0.3442387368648513,0.5573659998919565,2.542387368648513,0.07028806315675744,5.144031578378718,17.87241051892333,0.9974160473675681,3.111111473837746,0.6744853683243821,10.827162105945538,8
9.622118515851646,0.30854301984044785,0.5548741880957313,2.765827920638208,0.07829139603191043,5.8291396031910425,16.82913960319104,0.9965366883174471,3.15,0.8738676928615814,11.580397722233728,8
7.420614831959943,0.35958770336080115,0.3065967462271818,1.8742133950557953,0.07416491865567953,16.91754067216023,24.53598563095852,0.9943182242547909,3.244535263031188,0.7065967462271817,11.457721529487841,8
11.130464386408468,0.30540770120752647,0.6465232193204233,2.4755379275484124,0.07567383903397883,6.0,23.489241449031752,0.9976437712777311,3.0039920673967853,0.8659229879247354,10.672536770569973,8
6.72333755081583,0.5123216545079908,0.1476783454920091,2.1846433090159816,0.0630773884835997,28.23216545079909,46.9226115164003,0.9932202299108983,3.559975798852816,0.74,13.199878994264079,8
8.737824566398219,0.4059480693762852,0.462880936405072,2.6675649132796435,0.07823419884372858,6.882900578135709,17.0,0.9946121263292751,3.1720725144533928,0.831709942186429,12.318030404694996,8
9.562838734796063,0.3879053755067979,0.4541892489864043,2.166795708493739,0.06891698927123435,5.541505364382827,13.833978542468692,0.9960953290566591,3.2583010728765656,0.671660214575313,11.379053755067979,8
8.87384758247153,0.39467876664638896,0.4733938332319448,1.8,0.07139909250152082,8.330308338402762,17.06424667072221,0.9945627967414487,3.2139909250152083,0.6913303083384027,12.353666082775696,8
6.3634147551418225,0.6840402706213429,0.1860869780904989,2.1302228092660913,0.05595334213899137,12.995758376271944,71.07210760337696,0.9940264053479108,3.490296913660964,0.8332767783502926,12.866808054124268,8
7.21181878578718,0.3827014367513555,0.31050651939087914,2.008441989847986,0.05633767959391934,14.881812142128197,28.79739224364834,0.9946799849681206,3.2294934806091207,0.7593246408121611,11.33039116345275,8
8.748435806289407,0.39773462905658874,0.4215426088364993,1.9855447578617604,0.07022653709434112,6.0,12.927723789308802,0.9953900754997486,3.312891048427648,0.7326752943082049,11.7,8
6.265702412009979,0.4508640989417122,0.11677960669446429,1.8170156091557774,0.05063608757075315,30.382185281808823,84.78797080974896,0.9914312790996793,3.411518832389958,0.787670342604023,13.625656598572899,8
12.384341302916543,0.31454018309649384,0.6984341302916542,2.2454018309649384,0.0717729908451753,5.886495422587654,27.524440493639506,0.9985297431338815,2.9106462359013334,0.8007042218399012,9.936205492894816,8
8.353799245671157,0.5506776293099096,0.384045220903377,2.8603699892094476,0.0773347036637387,7.733059267252261,17.266940732747738,0.9932108838631114,3.2026694073274777,0.7159958890087839,13.140041109912161,8
7.279403396327042,0.3289172264137222,0.3383012641614635,1.739701698163521,0.061685756604642636,3.1082773586277845,13.144369811503712,0.9960144369811503,3.2271126037699256,1.093503358482333,10.061357169889078,8
10.314610366490871,0.5968143615644911,0.5743592414535258,4.417484702801575,0.08310179519556138,6.579640960887723,18.420359039112277,0.9969306579011371,3.214203590391123,0.6986946144133158,13.313053855866842,8
7.810842207341091,0.35520087123843636,0.4440258954819455,3.533131655505818,0.07673693127066544,15.482938043569092,38.85745401372728,0.9970585309782154,3.355572362041182,0.8585140367890182,12.844578896329455,8
7.815843211168023,0.3516831357766395,0.43306982757376716,3.2970355602048804,0.07732674568934418,15.33662715532791,34.81192349036858,0.9967765447734651,3.331485506456965,0.8330698275737671,12.564360991270464,8
10.927466682788582,0.45236000725486186,0.5830755593173358,3.585688958750522,0.07606577820769553,5.37911113798097,17.13733341394291,0.9978065778207695,3.176537779658668,0.6651644455192388,11.909866731154327,8
7.2186292036241575,0.3842581036855216,0.3107983944410353,2.013306574017255,0.056532262960690104,14.813707963758429,28.680642223585878,0.9946569268391583,3.2292016055589645,0.7589354740786196,11.347903666462118,8
7.773893995364497,0.5111757703690278,0.33459545694419274,2.409924282403212,0.07239697129612846,9.261060046355034,19.161817222322917,0.9927769589014087,3.2054045430558076,0.727206057407743,12.775727416651563,8
10.648828311879933,0.35159911525375204,0.5290405308477488,2.5744141559399676,0.07003198230507504,5.063964610150082,16.0,0.9971174856529064,3.1519189383045023,0.6512792922030016,11.047973457612562,8
5.891990526784385,0.3984691941810666,0.30766824685950506,2.4921327044327644,0.0655364929248686,17.76966823891809,46.001421776483795,0.9934224644655146,3.6061943120999236,0.7769099528324572,13.630900471675428,8
9.05240328070488,0.3559873648797516,0.4506454342757409,2.0686075289149954,0.061488602313199574,11.9126611988252,29.0,0.9960852898254084,3.1099368243987575,0.7805822586744986,10.785443533137535,8
6.830218323570076,0.6850389066121944,0.1870015860339403,1.5397975367693268,0.05562461279446884,20.38785220615961,84.08566897045885,0.9929899456051665,3.397834857347581,0.7668769360276557,12.59244541910748,8
8.44466109989576,0.47645620501216146,0.4126214799861012,2.1822810250608073,0.07373057875043433,7.546115750086868,16.546115750086866,0.9933803172473028,3.2045388424991312,0.706383472502606,12.82766945005212,8
10.15476080886394,0.3023586275276998,0.597738040443197,2.658482348338011,0.07811309797784015,6.0,19.830353033239774,0.9969424843313709,3.086317056752105,0.8964137247230018,11.251860769737036,8
11.8293911810879,0.3075918474408997,0.681469559054395,2.344489153546019,0.07392652204728024,6.0,26.110216929079623,0.998146124911407,2.9450201190957084,0.8440815255910031,10.25754898622906,8
8.101718176047841,0.38796759703164696,0.36864506468776465,1.7644084411462744,0.0655085908802392,4.932253234388233,12.355915588537256,0.9954589690943714,3.3072901293755295,0.8359253913002749,11.094943499486664,8
7.758835807362909,0.5483887988655275,0.11161120113447243,2.2485447592036367,0.06592619433433454,32.25052181292366,42.83887988655276,0.9941720582096318,3.4373596940496003,0.7358835807362909,12.566216373929455,8
10.551708663461266,0.30359908957331644,0.6175854331730634,2.5840546256010124,0.07712072834134684,6.0,21.318907487979747,0.9972277906018627,3.0528245815204555,0.8840091042668354,11.016172981069873,8
10.66014655455421,0.3484671751751619,0.5309196948949029,2.6061312992993524,0.07030656496496762,5.0306564964967615,16.03065649649676,0.9971754748028026,3.15,0.6582772540541256,11.021459547547733,8
8.93512987563351,0.4065948049746596,0.46372857263937217,1.8,0.07001077925380106,6.67025975126702,14.68103900506808,0.9947980597343158,3.256163634822617,0.69,12.236207801013615,8
8.276523627725823,0.44301601723273104,0.4045240258490966,2.8402135631030805,0.0638770021540913,12.636899353772586,26.374332615302873,0.9957912722929565,3.227374332615303,0.7416203283071201,11.851390150786397,8
9.334589608921053,0.3926690747212171,0.5043985551672697,1.9172948044605271,0.07085338149442434,6.706762988848682,16.0,0.9949982757443852,3.2012028896654603,0.6841352597769736,12.280072241636512,8
11.100151714475768,0.5300682715140951,0.623368733377679,4.333990762728323,0.08067071238602044,5.666919524126278,18.000758572378835,0.998267071238602,3.1966843666888396,0.6766767809650511,12.600606857903069,8
9.878648415472703,0.3184095544412578,0.5489542673352453,2.7263617822349686,0.07631808911174844,5.6318089111748435,16.631808911174844,0.9966945528710601,3.15,0.8205884060172077,11.44226623782239,8
5.550687693669721,0.6724756972109938,0.0401375387339441,1.597249225321118,0.0445068769366972,19.88996901284472,87.50687693669721,0.9916110030987155,3.5304126162018323,0.82,13.442435369633074,8
7.392639461376732,0.5481771140023249,0.11182288599767504,2.25635422800465,0.06427257046674417,31.817711400232497,45.72742953325584,0.9938106498105717,3.4978263357293033,0.74,12.889131678646516,8
9.318533898536375,0.32715536715454174,0.543706779707275,2.5284463284545824,0.07755601695609124,6.271553671545417,16.728446328454584,0.9959166344646491,3.166293220292725,0.857542655544554,11.917242937236333,8
8.738482322585464,0.5597289958255404,0.4213821077803538,3.165853609111985,0.07846612447819254,7.506775104361493,17.49322489563851,0.9939406502884341,3.204932248956385,0.7126016265654224,13.173983734345775,8
11.275410936887459,0.6089349215993561,0.664262551940407,5.093447393178986,0.08534429165033221,5.959018228145764,18.87705468443729,0.9987344291650332,3.2171312759702038,0.6883607291258305,13.301643747549834,8
9.25871243978088,0.39504023625684753,0.5029758582458915,1.8793562198904397,0.07090080472513695,6.801609450273901,16.0,0.9948759238091466,3.204048283508217,0.6860321890054779,12.351207087705426,8
9.29142519130669,0.29036749180114185,0.5130066739545406,2.4736081784660127,0.0813129171221588,32.889752459657444,61.51558670397502,0.9954513922458353,3.10484413296025,0.7076058123806959,12.137416575568244,8
10.343504038967666,0.3392508735689377,0.5486734548105079,2.116426075517321,0.06531408604138562,9.760826601720558,29.0,0.9970368789027947,3.0262543678446883,0.7949278226551962,10.426804433620093,8
9.313910657765847,0.32869644741138426,0.5427821315531695,2.513035525886157,0.07741731973297541,6.286964474113843,16.713035525886156,0.9958892032360773,3.1672178684468304,0.8539981709538162,11.929571579291073,8
10.49049699092859,0.3342872743196442,0.488099398185718,4.590278586178395,0.07157127256803558,5.0,14.428727431964425,0.9974095030090714,3.191900601814282,0.7390387788553492,11.83801203628564,8
8.798034490567872,0.3928949291898323,0.4644746459491615,1.8,0.07153288031076258,8.776267702541926,17.42101416203354,0.9945436204887906,3.2153288031076257,0.6917762677025419,12.304610552720389,8
11.563897580127717,0.5570705770464673,0.6801499069279892,4.591005584320652,0.08315802606016304,6.0,21.02998138559783,0.998779700186144,3.150980632889674,0.7163897580127717,12.669206701184782,8
9.197197707075965,0.45197586987698807,0.428024130123012,2.5463284895384275,0.07322029062769436,6.6101453138471795,16.536715104615727,0.9945969317426137,3.1768357552307864,0.6875700573231008,12.127101719693025,8
10.891510714668833,0.3459681954806561,0.5491510714668835,2.5596819548065612,0.0702015902259672,5.100795112983597,17.310336468786762,0.9973511926694754,3.1227853194944286,0.6671351692072115,10.879045864419684,8
7.490304673206781,0.4074099534335599,0.25259004656644,1.9128808415084761,0.07196814485284743,20.837948611288184,28.740995343355994,0.9941854847663397,3.2896675702637297,0.7090304673206781,11.693490187922038,8
10.089343178981787,0.34651053245132446,0.49510532451324507,2.442973960309603,0.06842973960309603,4.65105324513245,15.476579867698675,0.9969906319470795,3.163957870194702,0.7285130198451987,10.825526622566226,8
11.021029718773583,0.4944633734481123,0.6049069343805027,3.9911287813521925,0.07856079250062888,5.535049531289305,17.605148593867916,0.9980560792500629,3.1874534671902515,0.6714019812515721,12.284118875094332,8
8.99389905441233,0.406870031519589,0.416259936960822,1.9500567826332684,0.06837514195658317,5.8124290217084145,12.750283913166342,0.9955426447957149,3.312485804341683,0.6824971608683366,11.56870031519589,8
10.374348297596521,0.36017661570010867,0.5238940305799348,2.4371741487982614,0.07020353231400217,5.407064628004347,16.0,0.9966748866298744,3.16221193884013,0.6581412925600869,11.30529847100326,8
5.045447724989424,0.41886380687526437,0.2411361931247356,1.9962126895842147,0.060265111729104974,18.962126895842147,49.50764964594791,0.9917471520146766,3.7109104550021152,0.7392425379168429,13.950764964594791,8
9.011788804319819,0.4062737065226727,0.4174525869546546,1.9568719254551692,0.06839217981363793,5.803910093181038,12.784359627275846,0.9955600234099107,3.310782018636208,0.6821564037272415,11.562737065226726,8
7.934994959649189,0.3341999711979954,0.3719997119799537,1.8889987039097915,0.06288998703909791,3.419997119799537,13.629995679699306,0.9962519982718797,3.2132001152080183,1.0055006480451043,10.209998559899768,8
5.854120306115328,0.79475645519232,0.09529970674229762,1.643071597153792,0.04864607395730688,12.33146126884608,82.36515842961664,0.9929413867391153,3.5367977111807742,0.8244194835846144,12.888951291038465,8
